"7175","Collectibles","Advertising","Food & Beverage","Distillery","Seagram’s",,,"7175","820"
"26263","Collectibles","Advertising","Food & Beverage","Distillery","Smirnoff",,,"26263","820"
"32722","Collectibles","Advertising","Food & Beverage","Distillery","Southern Comfort",,,"32722","820"
"165233","Collectibles","Advertising","Food & Beverage","Distillery","Tanqueray",,,"165233","820"
"3883","Collectibles","Advertising","Food & Beverage","Distillery","Wild Turkey",,,"3883","820"
"35656","Collectibles","Advertising","Food & Beverage","Distillery","Merchandise & Memorabilia",,,"35656","820"
"35657","Collectibles","Advertising","Food & Beverage","Distillery","Merchandise & Memorabilia","Advertising-Print",,"35657","35656"
"35658","Collectibles","Advertising","Food & Beverage","Distillery","Merchandise & Memorabilia","Bottles, Decanters & Jugs",,"35658","35656"
"35659","Collectibles","Advertising","Food & Beverage","Distillery","Merchandise & Memorabilia","Glasses",,"35659","35656"
"35660","Collectibles","Advertising","Food & Beverage","Distillery","Merchandise & Memorabilia","Shirts & Hats",,"35660","35656"
"35661","Collectibles","Advertising","Food & Beverage","Distillery","Merchandise & Memorabilia","Signs",,"35661","35656"
"35662","Collectibles","Advertising","Food & Beverage","Distillery","Merchandise & Memorabilia","Tins",,"35662","35656"
"821","Collectibles","Advertising","Food & Beverage","Distillery","Merchandise & Memorabilia","Other",,"821","35656"
"165234","Collectibles","Advertising","Food & Beverage","Distillery","Other",,,"165234","820"
"165237","Collectibles","Advertising","Food & Beverage","Energy Drinks",,,,"165237","13587"
"21105","Collectibles","Advertising","Food & Beverage","Fruit & Raisins",,,,"21105","13587"
"50710","Collectibles","Advertising","Food & Beverage","Gelatin & Jell-O",,,,"50710","13587"
"21104","Collectibles","Advertising","Food & Beverage","Jam, Jelly & Peanut Butter",,,,"21104","13587"
"21103","Collectibles","Advertising","Food & Beverage","Pancakes & Syrup",,,,"21103","13587"
"21102","Collectibles","Advertising","Food & Beverage","Pickles & Condiments",,,,"21102","13587"
"878","Collectibles","Advertising","Food & Beverage","Soup",,,,"878","13587"
"21099","Collectibles","Advertising","Food & Beverage","Spices & Extracts",,,,"21099","13587"
"165238","Collectibles","Advertising","Food & Beverage","Wine",,,,"165238","13587"
"165239","Collectibles","Advertising","Food & Beverage","Wine","Advertising-Print",,,"165239","165238"
"165240","Collectibles","Advertising","Food & Beverage","Wine","Labels",,,"165240","165238"
"165241","Collectibles","Advertising","Food & Beverage","Wine","Signs",,,"165241","165238"
"165242","Collectibles","Advertising","Food & Beverage","Wine","Other",,,"165242","165238"
"1526","Collectibles","Advertising","Food & Beverage","Other",,,,"1526","13587"
"39","Collectibles","Advertising","Gas & Oil",,,,,"39","34"
"156204","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies",,,,"156204","39"
